order_id,customer_id,employee_id,shipper_id,region_id,order_date,ship_date,promised_date,delivered_date,order_status,sales_channel
13037,2324,,4,2,2022-11-28,2022-11-29,2022-12-01,2022-12-01,Completed,Marketplace
13038,1750,,1,1,2022-10-06,2022-10-08,2022-10-11,2022-10-11,Completed,Marketplace
13039,1258,,5,2,2024-09-15,2024-09-17,2024-09-19,2024-09-19,Completed,Web
13040,735,10,3,2,2023-06-08,2023-06-09,2023-06-11,2023-06-14,Completed,Sales Rep
13041,253,,1,5,2023-12-06,,2023-12-08,,Pending,Marketplace
13042,865,,1,2,2023-12-20,2023-12-20,2023-12-26,2023-12-25,Completed,Web
13043,2525,20,3,1,2023-11-24,2023-11-26,2023-11-30,2023-11-30,Completed,Sales Rep
13044,1797,,5,3,2022-12-01,2022-12-02,2022-12-07,2022-12-06,Completed,Marketplace
13045,2437,,3,6,2024-09-13,2024-09-13,2024-09-15,2024-09-15,Completed,Marketplace
13046,2739,,5,4,2022-12-10,,2022-12-16,,Pending,Mobile App
13047,59,,4,3,2024-03-24,,2024-03-26,,Cancelled,Mobile App
13048,694,,2,8,2022-12-03,,2022-12-05,,Pending,Mobile App
13049,2184,,2,2,2023-12-25,2023-12-27,2023-12-28,2023-12-30,Completed,Marketplace
13050,82,,1,7,2025-08-29,2025-08-31,2025-08-31,,Pending,Web
13051,2893,,4,2,2024-05-22,2024-05-22,2024-05-25,2024-05-26,Completed,Mobile App
13052,795,,3,6,2023-10-13,2023-10-15,2023-10-18,,Pending,Marketplace
13053,1782,,5,1,2024-07-11,,2024-07-13,,Pending,Marketplace
13054,1613,,3,6,2022-05-05,2022-05-05,2022-05-08,2022-05-10,Completed,Web
13055,2620,,2,1,2023-08-09,2023-08-09,2023-08-11,2023-08-14,Completed,Marketplace
13056,2645,3,2,7,2025-07-19,2025-07-19,2025-07-23,2025-07-23,Completed,Sales Rep
13057,1358,,5,2,2025-06-03,2025-06-05,2025-06-08,,Pending,Mobile App
13058,1649,,2,5,2024-03-07,2024-03-07,2024-03-13,2024-03-13,Completed,Web
13059,1311,,2,7,2025-05-21,2025-05-23,2025-05-26,2025-05-26,Completed,Mobile App
13060,824,,1,7,2024-12-29,2024-12-29,2025-01-01,2025-01-01,Completed,Mobile App
13061,497,,3,8,2023-02-21,2023-02-21,2023-02-23,2023-02-23,Completed,Web
13062,2523,,1,4,2022-01-11,2022-01-12,2022-01-13,2022-01-14,Completed,Web
13063,1259,,1,8,2025-05-15,2025-05-16,2025-05-17,2025-05-18,Completed,Mobile App
13064,2812,,2,1,2022-09-21,2022-09-22,2022-09-25,2022-09-25,Completed,Marketplace
13065,2820,,4,1,2024-05-07,2024-05-08,2024-05-09,2024-05-09,Completed,Web
13066,1478,,2,5,2022-01-13,2022-01-14,2022-01-19,2022-01-19,Completed,Web
13067,2735,18,5,7,2023-05-08,,2023-05-13,,Cancelled,Sales Rep
13068,2072,,5,4,2023-10-22,2023-10-24,2023-10-28,2023-10-29,Completed,Web
13069,605,,5,4,2024-01-12,,2024-01-14,,Pending,Mobile App
13070,281,,4,7,2024-06-03,2024-06-04,2024-06-06,2024-06-05,Completed,Mobile App
13071,726,3,1,3,2023-06-28,2023-06-28,2023-07-01,2023-07-01,Completed,Sales Rep
13072,2577,,5,3,2025-06-13,,2025-06-15,,Pending,Web
13073,1283,,5,5,2023-07-04,2023-07-06,2023-07-09,2023-07-10,Completed,Web
13074,2297,,3,5,2022-10-12,2022-10-12,2022-10-18,2022-10-18,Completed,Marketplace
13075,2657,,1,7,2025-05-03,2025-05-04,2025-05-06,2025-05-06,Completed,Mobile App
13076,2680,,1,2,2025-06-07,2025-06-09,2025-06-10,2025-06-10,Completed,Web
13077,1760,,3,2,2025-05-13,2025-05-15,2025-05-15,2025-05-15,Completed,Mobile App
13078,1339,,5,4,2023-02-18,2023-02-20,2023-02-22,2023-02-22,Completed,Web
13079,1682,,1,6,2023-11-10,2023-11-11,2023-11-14,2023-11-15,Completed,Marketplace
13080,821,,3,3,2024-01-05,2024-01-05,2024-01-07,2024-01-07,Completed,Web
13081,828,,2,1,2025-03-02,2025-03-04,2025-03-04,2025-03-06,Completed,Mobile App
13082,492,,3,4,2023-11-15,2023-11-17,2023-11-19,2023-11-19,Completed,Web
13083,266,,3,4,2025-10-13,2025-10-13,2025-10-17,2025-10-18,Completed,Marketplace
13084,1480,25,2,4,2022-01-09,2022-01-09,2022-01-15,2022-01-16,Completed,Sales Rep
13085,1328,,3,4,2024-12-14,2024-12-15,2024-12-18,2024-12-18,Completed,Web
13086,656,,5,6,2024-05-14,,2024-05-20,,Pending,Mobile App
13087,1346,,2,3,2022-02-01,2022-02-02,2022-02-04,2022-02-05,Completed,Web
13088,2111,,1,7,2024-05-23,2024-05-24,2024-05-26,2024-05-26,Completed,Web
13089,2452,,2,3,2023-01-04,2023-01-05,2023-01-09,2023-01-10,Completed,Web
13090,485,,5,7,2025-08-09,,2025-08-15,,Pending,Marketplace
13091,2829,,1,3,2022-08-11,2022-08-13,2022-08-15,2022-08-16,Completed,Web
13092,1907,,1,1,2025-01-09,2025-01-10,2025-01-13,2025-01-16,Completed,Marketplace
13093,1271,,1,4,2022-11-09,2022-11-11,2022-11-14,2022-11-15,Completed,Web
13094,1893,,4,6,2022-03-06,2022-03-07,2022-03-08,2022-03-09,Completed,Web
13095,1481,,2,2,2022-11-13,2022-11-14,2022-11-17,2022-11-18,Completed,Web
13096,1800,,2,6,2023-09-27,2023-09-29,2023-09-29,,Pending,Mobile App
13097,23,,5,2,2024-03-08,2024-03-10,2024-03-10,2024-03-09,Completed,Mobile App
13098,475,,1,6,2023-02-06,,2023-02-09,,Pending,Web
13099,1446,,4,7,2025-10-24,2025-10-26,2025-10-26,2025-10-25,Completed,Web
13100,2541,,4,8,2022-10-23,2022-10-25,2022-10-25,2022-10-26,Completed,Mobile App
13101,1866,,1,8,2022-06-14,2022-06-16,2022-06-17,2022-06-20,Completed,Web
13102,1636,,1,6,2025-12-12,2025-12-12,2025-12-16,2025-12-16,Completed,Mobile App
13103,186,,5,1,2023-06-21,2023-06-21,2023-06-25,2023-06-25,Completed,Marketplace
13104,87,,4,4,2022-10-05,2022-10-06,2022-10-10,2022-10-10,Completed,Web
13105,1151,,1,7,2022-04-29,2022-04-30,2022-05-03,2022-05-04,Completed,Mobile App
13106,1086,,4,3,2022-06-21,2022-06-22,2022-06-24,2022-06-24,Completed,Web
13107,2757,,5,3,2024-09-12,2024-09-12,2024-09-14,,Pending,Web
13108,1543,,3,1,2023-05-06,2023-05-06,2023-05-12,,Pending,Web
13109,1347,,3,5,2025-07-10,2025-07-11,2025-07-15,2025-07-15,Completed,Web
13110,396,,3,5,2025-10-05,2025-10-06,2025-10-07,2025-10-07,Completed,Web
13111,2936,,3,4,2023-08-17,2023-08-18,2023-08-20,2023-08-20,Completed,Mobile App
13112,2581,,3,7,2025-12-20,2025-12-21,2025-12-25,2025-12-25,Completed,Web
13113,591,3,3,6,2022-09-05,,2022-09-11,,Pending,Sales Rep
13114,1481,,1,2,2024-11-17,2024-11-17,2024-11-20,2024-11-20,Completed,Mobile App
13115,335,,1,3,2024-10-12,2024-10-14,2024-10-15,2024-10-17,Completed,Marketplace
13116,548,,4,1,2024-03-12,2024-03-14,2024-03-15,2024-03-15,Completed,Web
13117,2923,,3,2,2025-11-11,2025-11-12,2025-11-13,2025-11-13,Completed,Marketplace
13118,898,,1,8,2025-08-09,2025-08-10,2025-08-13,2025-08-13,Completed,Mobile App
13119,674,,4,7,2022-10-28,,2022-10-30,,Cancelled,Mobile App
13120,1617,,4,2,2024-01-17,2024-01-18,2024-01-19,2024-01-20,Completed,Web
13121,1790,,4,1,2023-10-26,,2023-11-01,,Cancelled,Web
13122,766,,3,3,2023-11-22,2023-11-22,2023-11-26,2023-11-29,Completed,Mobile App
13123,2488,,4,4,2022-07-31,2022-08-02,2022-08-02,2022-08-03,Completed,Web
13124,1317,,5,4,2023-07-08,2023-07-10,2023-07-12,2023-07-13,Completed,Marketplace
13125,246,5,1,4,2025-12-22,2025-12-24,2025-12-27,2025-12-27,Completed,Sales Rep
13126,1348,,5,4,2024-03-03,2024-03-04,2024-03-07,2024-03-07,Completed,Web
13127,2240,,2,4,2025-07-31,,2025-08-03,,Cancelled,Marketplace
13128,1214,20,1,3,2024-12-17,2024-12-19,2024-12-22,2024-12-22,Completed,Sales Rep
13129,2546,,2,6,2025-12-06,,2025-12-10,,Pending,Mobile App
13130,94,,3,3,2023-06-29,2023-06-30,2023-07-02,2023-07-03,Completed,Web
13131,1375,,3,2,2025-01-21,2025-01-22,2025-01-24,2025-01-24,Completed,Web
13132,1158,12,4,7,2025-05-05,2025-05-05,2025-05-09,2025-05-09,Completed,Sales Rep
13133,2736,,5,6,2024-02-27,2024-02-27,2024-03-03,2024-03-03,Completed,Web
13134,2678,,3,2,2024-03-05,2024-03-05,2024-03-11,,Pending,Web
13135,1688,,1,3,2024-01-19,,2024-01-22,,Pending,Marketplace
13136,2742,,4,1,2022-01-01,2022-01-02,2022-01-07,2022-01-08,Completed,Mobile App
13137,2247,,4,6,2024-10-08,2024-10-08,2024-10-13,2024-10-13,Completed,Marketplace
13138,1240,,5,6,2022-07-12,2022-07-13,2022-07-18,2022-07-20,Completed,Mobile App
13139,2391,,1,3,2025-02-01,2025-02-02,2025-02-03,2025-02-03,Completed,Mobile App
13140,2914,,5,2,2024-04-09,2024-04-09,2024-04-11,2024-04-10,Completed,Mobile App
13141,671,12,3,6,2024-12-22,2024-12-22,2024-12-25,2024-12-25,Completed,Sales Rep
13142,224,,5,1,2023-03-27,,2023-03-29,,Cancelled,Mobile App
13143,1165,,3,8,2025-06-24,2025-06-24,2025-06-26,2025-06-28,Completed,Marketplace
13144,2459,,1,3,2022-12-17,2022-12-18,2022-12-22,2022-12-22,Completed,Web
13145,2258,,1,7,2022-04-21,2022-04-23,2022-04-26,2022-04-26,Completed,Web
13146,457,,4,1,2022-10-27,2022-10-27,2022-10-31,2022-10-31,Completed,Mobile App
13147,1449,,3,2,2024-02-15,2024-02-16,2024-02-21,2024-02-20,Completed,Web
13148,290,19,2,7,2023-09-26,2023-09-27,2023-09-30,2023-09-30,Completed,Sales Rep
13149,1491,14,3,1,2024-09-23,2024-09-25,2024-09-27,2024-09-28,Completed,Sales Rep
13150,2258,,4,7,2023-09-30,,2023-10-03,,Cancelled,Mobile App
13151,2413,,2,1,2024-07-05,2024-07-05,2024-07-07,2024-07-07,Completed,Mobile App
13152,630,,1,4,2022-01-20,2022-01-22,2022-01-23,2022-01-23,Completed,Web
13153,2915,,5,6,2022-07-13,2022-07-14,2022-07-15,2022-07-15,Completed,Marketplace
13154,2704,,1,1,2024-07-11,2024-07-11,2024-07-13,2024-07-13,Completed,Web
13155,44,,2,5,2025-05-15,2025-05-15,2025-05-19,2025-05-19,Completed,Marketplace
13156,532,,1,4,2023-04-09,2023-04-09,2023-04-15,2023-04-16,Completed,Marketplace
13157,2982,,4,2,2022-12-02,2022-12-03,2022-12-07,2022-12-08,Completed,Marketplace
13158,2086,,5,3,2025-10-28,2025-10-30,2025-10-31,2025-10-31,Completed,Web
13159,2132,,2,1,2024-11-01,2024-11-01,2024-11-05,,Pending,Marketplace
13160,846,17,2,1,2025-05-03,2025-05-03,2025-05-06,2025-05-07,Completed,Sales Rep
13161,523,,1,1,2022-12-22,2022-12-23,2022-12-27,2022-12-27,Completed,Mobile App
13162,989,,5,4,2023-02-04,2023-02-04,2023-02-06,2023-02-06,Completed,Mobile App
13163,484,,3,2,2025-11-08,2025-11-08,2025-11-10,,Pending,Mobile App
13164,359,,1,8,2023-05-14,2023-05-15,2023-05-20,2023-05-20,Completed,Mobile App
13165,2939,,3,7,2024-02-20,2024-02-22,2024-02-23,2024-02-23,Completed,Mobile App
13166,1735,11,4,6,2024-07-10,2024-07-11,2024-07-12,2024-07-13,Completed,Sales Rep
13167,293,,3,5,2024-11-09,2024-11-11,2024-11-11,2024-11-10,Completed,Web
13168,303,,2,1,2024-08-18,2024-08-18,2024-08-24,,Pending,Web
13169,878,,2,8,2022-11-27,2022-11-28,2022-12-02,2022-12-01,Completed,Web
13170,1294,,2,4,2024-06-19,2024-06-21,2024-06-23,2024-06-23,Completed,Web
13171,2029,,1,2,2024-04-16,2024-04-18,2024-04-21,2024-04-21,Completed,Web
13172,587,9,3,3,2023-08-24,2023-08-25,2023-08-28,2023-08-27,Completed,Sales Rep
13173,634,,5,1,2024-07-02,2024-07-04,2024-07-06,2024-07-08,Completed,Mobile App
13174,1262,,5,6,2024-03-25,2024-03-27,2024-03-29,2024-03-29,Completed,Mobile App
13175,2196,,5,2,2025-06-12,2025-06-13,2025-06-14,2025-06-15,Completed,Marketplace
13176,455,,5,1,2024-05-11,,2024-05-14,,Cancelled,Web
13177,2054,,4,4,2022-11-09,2022-11-10,2022-11-12,2022-11-12,Completed,Marketplace
13178,1611,,3,7,2023-09-05,2023-09-07,2023-09-11,2023-09-11,Completed,Mobile App
13179,3000,,4,7,2024-12-20,,2024-12-24,,Cancelled,Web
13180,1512,,1,3,2022-06-28,2022-06-30,2022-07-04,2022-07-04,Completed,Mobile App
13181,1552,,4,8,2024-10-21,2024-10-21,2024-10-27,2024-10-29,Completed,Mobile App
13182,2661,,2,6,2023-12-01,2023-12-01,2023-12-07,2023-12-09,Completed,Web
13183,1342,,2,3,2022-09-08,2022-09-08,2022-09-11,2022-09-10,Completed,Web
13184,853,,3,1,2023-07-07,2023-07-08,2023-07-13,2023-07-13,Completed,Mobile App
13185,1362,,3,7,2022-07-26,2022-07-26,2022-07-31,2022-07-31,Completed,Mobile App
13186,2558,5,1,2,2023-06-01,,2023-06-07,,Pending,Sales Rep
13187,2272,,3,1,2024-10-27,2024-10-27,2024-11-01,2024-10-31,Completed,Mobile App
13188,854,,2,2,2023-11-19,2023-11-19,2023-11-25,2023-11-24,Completed,Mobile App
13189,1726,28,1,3,2025-05-02,2025-05-02,2025-05-04,,Pending,Sales Rep
13190,874,,5,8,2024-11-11,2024-11-13,2024-11-17,2024-11-18,Completed,Mobile App
13191,1743,,1,5,2022-08-08,2022-08-10,2022-08-14,2022-08-14,Completed,Mobile App
13192,2545,,3,1,2025-05-07,,2025-05-11,,Cancelled,Web
13193,148,,3,5,2023-06-01,2023-06-02,2023-06-06,2023-06-06,Completed,Web
13194,703,3,4,1,2022-03-09,2022-03-11,2022-03-12,2022-03-14,Completed,Sales Rep
13195,2130,,2,2,2024-03-14,,2024-03-17,,Pending,Web
13196,2239,,4,6,2022-09-03,2022-09-04,2022-09-08,2022-09-08,Completed,Mobile App
13197,2695,,3,1,2024-05-31,,2024-06-02,,Cancelled,Web
13198,2081,,4,3,2023-12-20,2023-12-21,2023-12-23,2023-12-24,Completed,Web
13199,1688,,2,3,2025-03-09,2025-03-09,2025-03-11,2025-03-11,Completed,Mobile App
13200,597,,5,7,2025-04-06,2025-04-06,2025-04-10,2025-04-10,Completed,Mobile App
13201,484,,4,2,2025-11-27,,2025-12-01,,Pending,Mobile App
13202,1896,,2,2,2022-06-02,,2022-06-05,,Pending,Web
13203,1621,,5,6,2025-12-25,2025-12-26,2025-12-31,,Pending,Mobile App
13204,2829,,1,3,2023-04-18,2023-04-19,2023-04-24,2023-04-25,Completed,Marketplace
13205,111,,5,1,2022-12-24,2022-12-25,2022-12-26,2022-12-27,Completed,Marketplace
13206,1805,,5,3,2024-10-01,2024-10-02,2024-10-04,2024-10-04,Completed,Mobile App
13207,1357,,2,4,2024-05-23,2024-05-25,2024-05-27,2024-05-27,Completed,Mobile App
13208,1594,,1,7,2025-10-12,2025-10-12,2025-10-18,2025-10-18,Completed,Mobile App
13209,1098,,3,3,2022-07-10,,2022-07-14,,Cancelled,Mobile App
13210,1689,10,5,2,2022-05-24,2022-05-24,2022-05-29,2022-06-01,Completed,Sales Rep
13211,1531,26,5,2,2025-12-04,2025-12-06,2025-12-09,2025-12-11,Completed,Sales Rep
13212,348,,2,2,2023-08-08,,2023-08-13,,Pending,Web
13213,1341,,5,1,2024-04-17,2024-04-19,2024-04-19,2024-04-19,Completed,Web
13214,571,,3,6,2022-05-09,2022-05-11,2022-05-13,2022-05-13,Completed,Web
13215,339,,4,4,2025-02-22,2025-02-22,2025-02-26,2025-02-28,Completed,Web
13216,1628,,4,2,2023-07-31,2023-08-02,2023-08-06,2023-08-09,Completed,Web
13217,2515,,1,3,2022-02-03,2022-02-03,2022-02-09,,Pending,Mobile App
13218,1427,,5,8,2024-12-13,2024-12-14,2024-12-16,2024-12-17,Completed,Web
13219,2452,,4,3,2025-07-20,2025-07-21,2025-07-25,2025-07-25,Completed,Mobile App
13220,2509,,1,3,2023-06-14,2023-06-16,2023-06-18,2023-06-19,Completed,Web
13221,2447,17,2,2,2023-01-04,2023-01-05,2023-01-08,2023-01-09,Completed,Sales Rep
13222,96,,1,6,2024-08-29,2024-08-29,2024-09-04,,Pending,Web
13223,2320,,5,3,2023-01-20,2023-01-20,2023-01-25,2023-01-25,Completed,Marketplace
13224,1480,,2,4,2022-07-22,2022-07-24,2022-07-26,2022-07-26,Completed,Mobile App
13225,1696,7,1,5,2023-06-28,,2023-07-04,,Pending,Sales Rep
13226,614,,2,7,2022-07-04,2022-07-04,2022-07-06,2022-07-06,Completed,Web
13227,42,,1,4,2024-05-12,2024-05-12,2024-05-17,2024-05-18,Completed,Web
13228,1100,,3,2,2023-10-10,2023-10-10,2023-10-14,2023-10-14,Completed,Marketplace
13229,847,,3,4,2023-01-20,2023-01-22,2023-01-24,,Pending,Mobile App
13230,1717,,2,5,2023-11-05,2023-11-06,2023-11-10,2023-11-10,Completed,Mobile App
13231,1496,,3,4,2024-05-23,2024-05-24,2024-05-25,2024-05-25,Completed,Web
13232,312,,2,4,2023-01-29,,2023-02-02,,Pending,Marketplace
13233,1629,2,3,4,2025-05-29,2025-05-29,2025-06-03,2025-06-03,Completed,Sales Rep
13234,564,,1,8,2022-09-21,2022-09-21,2022-09-27,,Pending,Web
13235,2199,,3,5,2024-06-05,,2024-06-11,,Cancelled,Marketplace
13236,2728,11,3,6,2023-10-16,2023-10-16,2023-10-18,2023-10-19,Completed,Sales Rep
13237,2863,,1,4,2024-09-04,2024-09-04,2024-09-08,2024-09-08,Completed,Web
13238,189,,4,4,2024-06-26,2024-06-28,2024-07-01,2024-06-30,Completed,Web
13239,1826,,2,3,2025-05-20,2025-05-21,2025-05-24,,Pending,Web
13240,2638,,1,6,2023-10-17,,2023-10-20,,Cancelled,Mobile App
13241,2042,,4,5,2025-07-13,2025-07-15,2025-07-18,2025-07-18,Completed,Mobile App
13242,1662,,2,8,2025-11-25,2025-11-27,2025-11-27,2025-11-27,Completed,Mobile App
13243,1759,,3,3,2022-01-19,2022-01-21,2022-01-24,2022-01-24,Completed,Mobile App
13244,1335,,1,7,2022-04-09,2022-04-10,2022-04-13,,Pending,Mobile App
13245,1160,,3,1,2024-08-15,2024-08-16,2024-08-18,2024-08-18,Completed,Mobile App
13246,774,,1,8,2022-03-03,,2022-03-05,,Cancelled,Mobile App
13247,2470,,2,3,2024-05-14,2024-05-15,2024-05-17,2024-05-18,Completed,Web
13248,455,,4,1,2025-12-27,2025-12-29,2025-12-30,2025-12-30,Completed,Web
13249,505,,5,2,2025-11-29,,2025-12-02,,Pending,Web
13250,2970,,5,7,2024-05-06,2024-05-08,2024-05-12,,Pending,Web
13251,906,21,2,2,2023-07-20,2023-07-20,2023-07-24,,Pending,Sales Rep
13252,2690,,4,5,2022-11-23,2022-11-23,2022-11-28,2022-11-29,Completed,Web
13253,2467,,4,8,2022-12-06,2022-12-08,2022-12-12,2022-12-14,Completed,Web
13254,2681,,3,1,2025-10-08,2025-10-10,2025-10-13,2025-10-13,Completed,Marketplace
13255,300,,1,7,2024-12-14,2024-12-15,2024-12-17,2024-12-17,Completed,Web
13256,1854,,1,7,2024-12-05,,2024-12-08,,Cancelled,Mobile App
13257,2568,,2,2,2023-11-29,,2023-12-03,,Pending,Web
13258,2225,,3,3,2025-08-19,2025-08-20,2025-08-25,2025-08-27,Completed,Web
13259,673,,1,7,2024-11-29,,2024-12-01,,Pending,Web
13260,1453,,1,2,2025-08-19,2025-08-19,2025-08-24,2025-08-25,Completed,Web
13261,1570,,5,1,2023-11-09,2023-11-10,2023-11-13,2023-11-16,Completed,Web
13262,641,,5,7,2023-11-20,2023-11-22,2023-11-24,2023-11-24,Completed,Marketplace
13263,2155,,2,6,2025-07-26,2025-07-26,2025-07-29,2025-07-29,Completed,Web
13264,717,,5,2,2022-10-26,2022-10-28,2022-10-28,2022-10-27,Completed,Marketplace
13265,1492,,2,8,2022-01-18,2022-01-19,2022-01-20,2022-01-20,Completed,Marketplace
13266,90,,2,8,2024-07-02,2024-07-04,2024-07-04,2024-07-04,Completed,Mobile App
13267,1161,,3,8,2023-11-29,2023-11-29,2023-12-04,2023-12-03,Completed,Mobile App
13268,2926,,5,7,2024-04-03,,2024-04-07,,Pending,Web
13269,2902,,4,5,2022-03-03,2022-03-03,2022-03-08,2022-03-08,Completed,Mobile App
13270,2750,,3,5,2025-03-04,2025-03-04,2025-03-07,2025-03-08,Completed,Web
13271,2847,,1,6,2023-02-26,2023-02-26,2023-03-01,2023-03-02,Completed,Mobile App
13272,2603,,1,1,2022-09-11,,2022-09-14,,Cancelled,Web
13273,2672,30,3,1,2022-02-23,,2022-02-28,,Cancelled,Sales Rep
13274,1407,,4,2,2024-03-20,2024-03-21,2024-03-23,,Pending,Marketplace
13275,188,,1,2,2025-12-09,2025-12-10,2025-12-11,,Pending,Web
13276,2293,,4,7,2024-08-19,,2024-08-23,,Cancelled,Mobile App
13277,2618,,1,1,2023-01-06,,2023-01-11,,Cancelled,Marketplace
13278,1832,,5,6,2023-02-17,,2023-02-21,,Pending,Web
13279,1776,,3,3,2022-05-24,2022-05-25,2022-05-28,2022-05-28,Completed,Web
13280,1996,,1,6,2023-05-31,2023-06-01,2023-06-05,2023-06-06,Completed,Web
13281,948,,4,4,2024-09-23,2024-09-24,2024-09-28,,Pending,Mobile App
13282,1033,,4,7,2022-11-15,2022-11-16,2022-11-20,2022-11-20,Completed,Mobile App
13283,1917,,4,2,2025-02-07,2025-02-07,2025-02-12,2025-02-12,Completed,Web
13284,776,9,5,8,2025-11-07,2025-11-09,2025-11-13,2025-11-13,Completed,Sales Rep
13285,1039,,5,5,2024-03-06,2024-03-06,2024-03-11,2024-03-12,Completed,Marketplace
13286,2203,,2,4,2023-10-06,2023-10-08,2023-10-12,,Pending,Web
13287,2491,,2,1,2025-07-21,2025-07-21,2025-07-23,2025-07-23,Completed,Marketplace
13288,2356,,4,7,2023-08-01,2023-08-02,2023-08-04,2023-08-06,Completed,Web
13289,1239,,5,8,2025-11-18,2025-11-18,2025-11-20,2025-11-20,Completed,Web
13290,2835,,1,4,2023-12-28,2023-12-29,2024-01-02,,Pending,Web
13291,797,,1,1,2023-06-03,,2023-06-09,,Pending,Web
13292,2397,28,4,4,2023-09-29,2023-10-01,2023-10-03,2023-10-05,Completed,Sales Rep
13293,1227,1,2,8,2022-10-20,2022-10-20,2022-10-25,2022-10-25,Completed,Sales Rep
13294,2467,,5,8,2023-04-26,2023-04-26,2023-04-30,2023-04-30,Completed,Web
13295,1791,,4,1,2023-12-13,2023-12-14,2023-12-15,2023-12-15,Completed,Web
13296,2214,,3,5,2023-11-25,2023-11-26,2023-12-01,2023-12-01,Completed,Marketplace
13297,1276,,3,1,2023-10-05,2023-10-07,2023-10-08,,Pending,Web
13298,2258,,1,7,2024-09-17,2024-09-18,2024-09-23,2024-09-24,Completed,Mobile App
13299,1559,,2,7,2024-11-23,2024-11-23,2024-11-27,2024-11-28,Completed,Marketplace
13300,748,,1,7,2023-10-10,2023-10-12,2023-10-14,2023-10-15,Completed,Marketplace
13301,2974,,4,7,2025-11-06,2025-11-06,2025-11-11,2025-11-11,Completed,Web
13302,151,,2,4,2023-07-06,2023-07-06,2023-07-08,2023-07-09,Completed,Marketplace
13303,2941,,3,2,2024-02-05,,2024-02-08,,Pending,Marketplace
13304,2873,,1,1,2024-08-13,2024-08-14,2024-08-16,2024-08-17,Completed,Web
13305,1989,,2,2,2023-07-25,2023-07-26,2023-07-28,2023-07-27,Completed,Mobile App
13306,2635,23,5,3,2022-06-03,2022-06-04,2022-06-08,2022-06-07,Completed,Sales Rep
13307,2042,,4,5,2022-10-21,2022-10-22,2022-10-23,2022-10-23,Completed,Mobile App
13308,1900,,5,2,2023-08-28,2023-08-28,2023-09-02,,Pending,Web
13309,2691,,1,5,2024-09-26,2024-09-27,2024-09-28,2024-09-28,Completed,Mobile App
13310,2588,,5,7,2025-08-31,2025-08-31,2025-09-04,2025-09-05,Completed,Web
13311,1782,,1,1,2024-02-05,2024-02-05,2024-02-08,2024-02-08,Completed,Mobile App
13312,469,,1,1,2024-09-25,2024-09-26,2024-09-27,2024-09-29,Completed,Web
13313,1559,,2,7,2022-11-07,2022-11-07,2022-11-10,2022-11-10,Completed,Mobile App
13314,2273,,1,7,2022-04-13,2022-04-15,2022-04-16,2022-04-16,Completed,Marketplace
13315,2291,2,4,1,2024-08-14,2024-08-16,2024-08-18,2024-08-17,Completed,Sales Rep
13316,24,,5,7,2022-04-05,2022-04-07,2022-04-11,2022-04-12,Completed,Web
13317,1444,,5,5,2023-12-05,2023-12-05,2023-12-10,2023-12-10,Completed,Mobile App
13318,1556,,2,6,2022-08-27,2022-08-28,2022-08-30,,Pending,Mobile App
13319,2896,,2,2,2024-06-17,2024-06-17,2024-06-23,2024-06-24,Completed,Mobile App
13320,2884,,3,5,2024-05-24,2024-05-24,2024-05-29,,Pending,Mobile App
13321,2478,,1,3,2022-11-20,2022-11-20,2022-11-22,2022-11-23,Completed,Marketplace
13322,524,18,3,3,2022-12-15,2022-12-15,2022-12-17,,Pending,Sales Rep
13323,2163,,2,7,2024-11-26,,2024-12-02,,Pending,Mobile App
13324,482,,5,5,2024-01-18,2024-01-20,2024-01-21,2024-01-21,Completed,Web
13325,807,,3,2,2024-12-09,2024-12-11,2024-12-12,2024-12-14,Completed,Marketplace
13326,2063,,1,7,2023-05-31,2023-06-02,2023-06-02,2023-06-04,Completed,Web
13327,977,,5,5,2023-10-19,,2023-10-21,,Pending,Web
13328,2116,,1,7,2023-09-09,2023-09-09,2023-09-12,2023-09-15,Completed,Mobile App
13329,2434,19,4,1,2022-03-08,2022-03-09,2022-03-12,,Pending,Sales Rep
13330,1535,,1,3,2024-09-27,2024-09-27,2024-10-01,2024-10-02,Completed,Web
13331,774,,2,8,2025-08-17,2025-08-19,2025-08-22,2025-08-22,Completed,Web
13332,1657,,3,3,2023-09-08,2023-09-08,2023-09-14,2023-09-14,Completed,Mobile App
13333,1815,,5,4,2022-02-26,2022-02-28,2022-03-03,2022-03-03,Completed,Mobile App
13334,1303,,1,5,2023-11-04,,2023-11-06,,Pending,Marketplace
