payment_id,order_id,payment_method,payment_status,amount,payment_date
11609,11609,Invoice,Pending,279.1,2024-01-01
11610,11610,Card,Refunded,91.36,2025-04-08
11611,11611,PayPal,Pending,1195.03,2023-09-10
11612,11612,Invoice,Pending,278.87,2022-09-18
11613,11613,Invoice,Paid,495.33,2023-02-10
11614,11614,PayPal,Refunded,666.63,2022-09-09
11615,11615,Bank Transfer,Paid,891.83,2022-12-12
11616,11616,PayPal,Paid,3383.58,2025-09-26
11617,11617,PayPal,Paid,875.42,2022-10-27
11618,11618,Invoice,Paid,456.14,2023-12-05
11619,11619,Bank Transfer,Paid,653.61,2022-03-01
11620,11620,Bank Transfer,Pending,500.4,2022-12-08
11621,11621,Invoice,Paid,52.71,2022-12-09
11622,11622,PayPal,Paid,573.12,2023-11-26
11623,11623,PayPal,Paid,112.64,2023-06-16
11624,11624,Bank Transfer,Paid,505.72,2022-01-13
11625,11625,Card,Refunded,221.08,2024-07-17
11626,11626,Bank Transfer,Pending,1697.15,2022-03-31
11627,11627,Invoice,Paid,464.05,2024-10-24
11628,11628,Card,Paid,1497.94,2022-08-26
11629,11629,PayPal,Paid,468.17,2023-11-30
11630,11630,Invoice,Paid,878.21,2025-12-04
11631,11631,Invoice,Paid,2238.35,2022-12-17
11632,11632,PayPal,Paid,105.26,2024-08-18
11633,11633,Card,Paid,146.67,2024-01-01
11634,11634,PayPal,Paid,620.86,2023-01-11
11635,11635,Invoice,Paid,1299.97,2024-10-12
11636,11636,Bank Transfer,Paid,52.72,2022-03-22
11637,11637,Card,Paid,532.72,2025-11-28
11638,11638,PayPal,Paid,2981.63,2025-12-31
11639,11639,Card,Pending,1823.04,2024-11-08
11640,11640,Invoice,Paid,1079.27,2022-11-18
11641,11641,Card,Paid,3686.12,2025-07-17
11642,11642,PayPal,Paid,299.36,2025-01-23
11643,11643,Invoice,Refunded,3676.93,2023-05-29
11644,11644,PayPal,Paid,579.63,2024-12-04
11645,11645,Bank Transfer,Paid,200.57,2023-07-22
11646,11646,Card,Pending,145.26,2023-01-01
11647,11647,Invoice,Paid,1036.48,2024-04-26
11648,11648,Card,Paid,1084.34,2025-04-03
11649,11649,Card,Paid,2213.99,2025-07-25
11650,11650,Invoice,Paid,315.72,2024-10-30
11651,11651,Invoice,Paid,825.97,2025-09-27
11652,11652,Card,Pending,383.84,2023-12-07
11653,11653,Bank Transfer,Pending,1477.56,2023-11-22
11654,11654,Bank Transfer,Paid,1247.07,2023-11-19
11655,11655,Bank Transfer,Paid,34.58,2025-12-03
11656,11656,Invoice,Paid,370.41,2024-10-23
11657,11657,Card,Paid,1198.15,2023-02-11
11658,11658,Invoice,Paid,949.48,2025-02-06
11659,11659,Card,Paid,606.58,2025-06-06
11660,11660,Card,Paid,1094.72,2024-10-19
11661,11661,PayPal,Pending,872.44,2025-09-10
11662,11662,Invoice,Paid,1030.5,2022-04-06
11663,11663,Bank Transfer,Paid,388.11,2023-08-31
11664,11664,Invoice,Paid,122.66,2022-05-07
11665,11665,Card,Paid,605.34,2022-04-21
11666,11666,Card,Paid,818.97,2025-06-20
11667,11667,PayPal,Paid,1082.91,2022-04-03
11668,11668,Card,Refunded,1221.8,2025-07-10
11669,11669,Card,Pending,298.76,2022-07-08
11670,11670,Invoice,Paid,1235.03,2025-06-06
11671,11671,PayPal,Pending,688.91,2022-01-25
11672,11672,Bank Transfer,Pending,1908.47,2022-07-15
11673,11673,Card,Paid,1161.32,2023-04-25
11674,11674,Bank Transfer,Paid,792.42,2025-03-11
11675,11675,PayPal,Pending,1393.58,2024-12-26
11676,11676,Invoice,Pending,324.67,2022-03-03
11677,11677,Card,Paid,909.82,2023-05-13
11678,11678,PayPal,Paid,1520.45,2025-11-24
11679,11679,Card,Paid,1872.34,2023-07-29
11680,11680,Bank Transfer,Paid,1154.96,2022-03-14
11681,11681,Invoice,Paid,848.85,2024-06-04
11682,11682,PayPal,Paid,93.04,2024-04-20
11683,11683,Invoice,Paid,349.39,2025-06-01
11684,11684,Bank Transfer,Paid,1277.39,2022-03-31
11685,11685,Invoice,Paid,1815.54,2025-11-17
11686,11686,Card,Paid,1720.43,2022-07-13
11687,11687,Invoice,Paid,1878.11,2022-02-02
11688,11688,PayPal,Paid,534.01,2025-08-05
11689,11689,Bank Transfer,Paid,1625.59,2025-08-24
11690,11690,PayPal,Paid,2126.34,2022-02-10
11691,11691,Card,Paid,123.82,2022-02-03
11692,11692,PayPal,Refunded,421.95,2025-10-11
11693,11693,Card,Paid,753.53,2025-10-23
11694,11694,PayPal,Paid,1237.27,2025-12-22
11695,11695,Bank Transfer,Paid,1172.86,2024-06-01
11696,11696,Card,Paid,3237.72,2025-12-08
11697,11697,PayPal,Pending,487.02,2024-09-29
11698,11698,Card,Paid,1348.26,2025-11-07
11699,11699,Invoice,Paid,1993.3,2025-09-13
11700,11700,PayPal,Paid,419.71,2024-07-16
11701,11701,PayPal,Pending,1053.44,2024-05-14
11702,11702,Bank Transfer,Pending,1113.35,2024-02-24
11703,11703,PayPal,Pending,2030.25,2023-07-20
11704,11704,Invoice,Paid,1474.67,2023-11-24
11705,11705,Bank Transfer,Paid,640.78,2024-02-23
11706,11706,Bank Transfer,Pending,74.44,2025-07-10
11707,11707,PayPal,Paid,923.23,2023-10-30
11708,11708,PayPal,Paid,931.9,2025-02-15
11709,11709,Invoice,Paid,746.72,2023-07-25
11710,11710,Invoice,Paid,207.23,2025-01-26
11711,11711,PayPal,Paid,1027.59,2024-12-08
11712,11712,Bank Transfer,Paid,3137.12,2022-06-26
11713,11713,Invoice,Refunded,850.86,2025-05-26
11714,11714,Invoice,Paid,604.7,2024-10-22
11715,11715,Card,Paid,276.66,2022-08-01
11716,11716,Card,Refunded,824.16,2024-12-02
11717,11717,Bank Transfer,Paid,449.41,2022-06-30
11718,11718,PayPal,Paid,369.33,2024-08-02
11719,11719,Invoice,Paid,175.8,2023-11-22
11720,11720,PayPal,Paid,1225.11,2023-12-25
11721,11721,Invoice,Paid,1193.3,2024-02-19
11722,11722,PayPal,Refunded,1072.7,2023-09-18
11723,11723,Bank Transfer,Paid,328.27,2024-02-08
11724,11724,Card,Pending,1312.78,2024-05-06
11725,11725,PayPal,Paid,943.28,2024-01-09
11726,11726,Card,Paid,2264.97,2025-06-22
11727,11727,PayPal,Paid,1780.93,2024-11-03
11728,11728,PayPal,Paid,1612.54,2023-02-02
11729,11729,PayPal,Paid,285.78,2024-05-16
11730,11730,Invoice,Refunded,642.8,2023-10-11
11731,11731,Bank Transfer,Pending,3578.69,2022-10-23
11732,11732,Bank Transfer,Paid,255.71,2025-10-08
11733,11733,PayPal,Paid,634.99,2023-03-13
11734,11734,Invoice,Paid,280.13,2022-03-22
11735,11735,Card,Pending,977.9,2024-02-22
11736,11736,Invoice,Paid,4319.72,2022-01-23
11737,11737,Invoice,Paid,100.94,2023-06-07
11738,11738,Bank Transfer,Paid,1312.68,2022-05-03
11739,11739,Bank Transfer,Paid,1318.25,2024-08-16
11740,11740,PayPal,Pending,793.78,2023-06-16
11741,11741,PayPal,Pending,615.4,2025-11-27
11742,11742,PayPal,Paid,2927.59,2023-12-25
11743,11743,Invoice,Paid,397.35,2025-11-07
11744,11744,PayPal,Pending,1318.5,2023-06-22
11745,11745,Bank Transfer,Paid,461.92,2025-09-01
11746,11746,Card,Paid,1898.76,2022-02-16
11747,11747,PayPal,Paid,463.26,2025-01-21
11748,11748,Bank Transfer,Paid,382.93,2023-10-15
11749,11749,Bank Transfer,Paid,853.16,2022-03-07
11750,11750,PayPal,Paid,920.48,2024-10-31
11751,11751,Invoice,Paid,258.21,2022-08-25
11752,11752,Card,Paid,1830.77,2025-10-24
11753,11753,PayPal,Pending,1973.94,2025-08-17
11754,11754,PayPal,Refunded,47.65,2025-04-05
11755,11755,Card,Paid,827.83,2023-08-15
11756,11756,Invoice,Paid,665.52,2023-10-13
11757,11757,Invoice,Pending,1635.6,2025-05-08
11758,11758,PayPal,Paid,2942.79,2023-07-03
11759,11759,Card,Refunded,428.03,2023-03-31
11760,11760,Invoice,Paid,3178.8,2024-06-18
11761,11761,Bank Transfer,Refunded,1029.68,2025-04-27
11762,11762,Bank Transfer,Refunded,434.66,2022-02-01
11763,11763,Bank Transfer,Paid,415.98,2023-09-28
11764,11764,Bank Transfer,Pending,2336.82,2024-06-08
11765,11765,Bank Transfer,Paid,421.96,2024-10-05
11766,11766,Card,Paid,552.4,2024-12-08
11767,11767,Invoice,Paid,1227.56,2023-11-21
11768,11768,Bank Transfer,Paid,2298.56,2025-06-28
11769,11769,Bank Transfer,Paid,1951.47,2023-08-16
11770,11770,Invoice,Paid,86.99,2024-10-02
11771,11771,Invoice,Pending,550.0,2022-10-11
11772,11772,Invoice,Paid,1119.2,2023-12-26
11773,11773,Invoice,Paid,1802.47,2023-06-07
11774,11774,Bank Transfer,Paid,1470.34,2023-12-31
11775,11775,PayPal,Paid,1765.68,2024-12-28
11776,11776,Card,Paid,2128.58,2023-02-08
11777,11777,Bank Transfer,Pending,847.87,2025-03-28
11778,11778,PayPal,Refunded,898.56,2022-08-07
11779,11779,Invoice,Paid,1378.96,2024-08-10
11780,11780,Card,Pending,197.19,2022-03-28
11781,11781,Card,Paid,1221.88,2024-01-17
11782,11782,Card,Paid,1606.93,2024-04-26
11783,11783,Bank Transfer,Paid,243.2,2022-12-29
11784,11784,Invoice,Paid,539.4,2025-09-05
11785,11785,Bank Transfer,Paid,984.82,2023-12-26
11786,11786,Invoice,Paid,2153.02,2025-11-23
11787,11787,Invoice,Paid,1128.5,2022-11-15
11788,11788,PayPal,Paid,257.42,2024-05-13
11789,11789,Card,Pending,600.01,2025-05-16
11790,11790,Invoice,Paid,714.22,2022-11-25
11791,11791,Invoice,Paid,500.43,2022-12-07
11792,11792,Invoice,Paid,235.33,2022-07-16
11793,11793,Invoice,Paid,2406.0,2025-12-25
11794,11794,Card,Paid,681.13,2023-08-09
11795,11795,Bank Transfer,Pending,56.38,2023-09-02
11796,11796,PayPal,Paid,609.19,2022-09-20
11797,11797,Invoice,Paid,2137.25,2022-11-10
11798,11798,Invoice,Paid,1861.87,2024-02-29
11799,11799,Card,Paid,100.09,2025-12-16
11800,11800,Bank Transfer,Paid,1848.17,2022-08-17
11801,11801,Bank Transfer,Paid,2550.23,2025-09-04
11802,11802,PayPal,Paid,155.43,2024-07-23
11803,11803,Invoice,Paid,1055.09,2022-04-14
11804,11804,Bank Transfer,Refunded,878.59,2022-01-22
11805,11805,Invoice,Pending,137.25,2022-01-23
11806,11806,Card,Paid,3645.44,2025-11-09
11807,11807,Bank Transfer,Paid,356.34,2024-09-11
11808,11808,Card,Paid,1219.06,2024-08-08
11809,11809,Bank Transfer,Paid,229.9,2022-10-30
11810,11810,PayPal,Refunded,3040.12,2025-05-01
11811,11811,PayPal,Refunded,1311.65,2023-09-19
11812,11812,PayPal,Paid,623.27,2022-08-04
11813,11813,PayPal,Pending,1797.49,2023-09-18
11814,11814,Bank Transfer,Paid,2672.8,2024-04-14
11815,11815,Card,Pending,1945.08,2023-03-09
11816,11816,Invoice,Paid,1297.65,2025-12-20
11817,11817,Card,Paid,2480.84,2024-07-13
11818,11818,PayPal,Paid,1607.09,2024-03-18
11819,11819,Invoice,Paid,2803.42,2022-09-09
11820,11820,PayPal,Paid,1041.76,2023-07-01
11821,11821,Invoice,Paid,239.11,2025-07-16
11822,11822,Invoice,Pending,1514.38,2023-07-11
11823,11823,Card,Paid,279.38,2023-10-15
11824,11824,PayPal,Paid,1957.26,2022-07-31
11825,11825,PayPal,Paid,225.39,2023-07-22
11826,11826,Card,Pending,235.35,2022-10-02
11827,11827,Invoice,Paid,1026.12,2025-03-02
11828,11828,Card,Paid,1742.32,2025-02-16
11829,11829,Card,Paid,842.91,2022-12-18
11830,11830,Invoice,Paid,1630.14,2022-10-29
11831,11831,Card,Paid,1262.51,2024-02-24
11832,11832,Bank Transfer,Paid,2379.75,2023-07-31
11833,11833,Bank Transfer,Paid,1702.45,2023-07-07
11834,11834,Invoice,Paid,1262.6,2023-11-14
11835,11835,Bank Transfer,Paid,890.02,2025-05-05
11836,11836,PayPal,Pending,372.63,2025-08-25
11837,11837,PayPal,Paid,840.1,2022-06-10
11838,11838,Card,Paid,1110.76,2022-06-02
11839,11839,PayPal,Paid,791.02,2023-12-28
11840,11840,Invoice,Paid,4061.99,2023-01-21
11841,11841,Bank Transfer,Paid,801.24,2022-11-26
11842,11842,Card,Paid,470.34,2022-12-18
11843,11843,Card,Paid,471.63,2023-05-12
11844,11844,Invoice,Refunded,111.73,2022-01-31
11845,11845,Card,Pending,156.16,2023-11-18
11846,11846,Invoice,Paid,2925.18,2023-04-18
11847,11847,Card,Paid,1455.3,2024-08-02
11848,11848,PayPal,Paid,151.28,2023-08-01
11849,11849,Invoice,Paid,233.69,2022-01-12
11850,11850,Invoice,Pending,3411.88,2022-09-03
11851,11851,Invoice,Paid,816.99,2024-04-17
11852,11852,Invoice,Pending,1679.84,2022-04-29
11853,11853,PayPal,Paid,1049.86,2025-09-08
11854,11854,Card,Paid,1322.99,2024-06-05
11855,11855,Card,Paid,1619.15,2024-07-05
11856,11856,Bank Transfer,Paid,3177.88,2023-05-11
11857,11857,Bank Transfer,Paid,1967.06,2024-09-30
11858,11858,Bank Transfer,Paid,1180.92,2022-10-25
11859,11859,Invoice,Paid,432.92,2024-01-21
11860,11860,PayPal,Paid,106.6,2022-10-01
11861,11861,Bank Transfer,Paid,664.04,2023-04-08
11862,11862,Invoice,Pending,93.5,2025-11-24
11863,11863,Card,Paid,2530.32,2025-06-13
11864,11864,PayPal,Refunded,376.76,2024-02-10
11865,11865,Invoice,Paid,64.46,2023-02-19
11866,11866,PayPal,Paid,2294.6,2025-10-29
11867,11867,Invoice,Paid,772.8,2024-12-24
11868,11868,Card,Pending,1490.83,2022-07-24
11869,11869,Invoice,Paid,1378.26,2025-05-15
11870,11870,Invoice,Pending,1328.93,2022-05-28
11871,11871,Card,Refunded,1183.49,2023-10-22
11872,11872,Card,Paid,1319.81,2023-01-19
11873,11873,Card,Paid,1318.23,2025-11-30
11874,11874,Invoice,Paid,1147.92,2023-06-22
11875,11875,Invoice,Paid,964.37,2025-05-10
11876,11876,Invoice,Refunded,1151.42,2023-09-12
11877,11877,PayPal,Pending,961.56,2024-04-24
11878,11878,Card,Paid,1816.53,2025-11-17
11879,11879,PayPal,Paid,1856.76,2022-02-24
11880,11880,Card,Paid,1486.22,2023-04-08
11881,11881,Bank Transfer,Paid,201.17,2024-01-22
11882,11882,Invoice,Paid,325.56,2023-12-08
11883,11883,PayPal,Paid,2472.6,2024-10-20
11884,11884,Card,Pending,833.38,2024-07-14
11885,11885,Card,Paid,1553.79,2025-02-24
11886,11886,Invoice,Paid,1436.52,2023-08-20
11887,11887,PayPal,Paid,612.78,2025-09-04
11888,11888,Invoice,Pending,1206.8,2022-02-24
11889,11889,Invoice,Paid,750.64,2023-10-14
11890,11890,Invoice,Paid,820.26,2023-03-31
11891,11891,PayPal,Paid,986.34,2024-06-09
11892,11892,Card,Pending,576.78,2024-01-06
11893,11893,Invoice,Pending,549.82,2022-09-24
11894,11894,PayPal,Paid,1810.61,2024-02-20
11895,11895,Card,Paid,1151.94,2023-05-20
11896,11896,Bank Transfer,Paid,1057.09,2025-03-03
11897,11897,Bank Transfer,Pending,1374.3,2023-02-17
11898,11898,Card,Paid,330.03,2025-06-10
11899,11899,Card,Paid,1641.56,2024-07-09
11900,11900,Bank Transfer,Paid,104.05,2022-06-30
11901,11901,PayPal,Refunded,1041.09,2025-03-08
11902,11902,Card,Paid,300.19,2024-04-27
11903,11903,Invoice,Paid,2069.16,2025-01-28
11904,11904,Invoice,Pending,1744.78,2025-10-01
11905,11905,PayPal,Paid,1197.36,2025-04-20
11906,11906,Invoice,Paid,3270.84,2024-05-26
11907,11907,Card,Refunded,2592.66,2024-11-10
11908,11908,PayPal,Pending,222.16,2023-08-20
11909,11909,PayPal,Pending,983.99,2024-08-20
11910,11910,PayPal,Pending,1570.23,2025-11-19
11911,11911,Card,Paid,518.78,2024-06-10
11912,11912,Invoice,Paid,2616.08,2025-08-31
11913,11913,Bank Transfer,Pending,95.94,2024-05-07
11914,11914,Card,Paid,850.31,2024-07-24
11915,11915,Invoice,Paid,758.61,2023-03-15
11916,11916,Bank Transfer,Paid,1170.34,2025-12-19
11917,11917,Invoice,Paid,378.65,2025-01-25
11918,11918,Card,Paid,469.48,2025-05-20
11919,11919,Card,Paid,1307.67,2025-09-16
11920,11920,Card,Paid,898.71,2025-07-20
11921,11921,Bank Transfer,Refunded,669.66,2023-08-26
11922,11922,PayPal,Paid,1787.87,2025-02-08
11923,11923,Invoice,Paid,978.42,2025-08-03
11924,11924,Bank Transfer,Paid,228.07,2023-08-21
11925,11925,Invoice,Pending,3793.51,2024-03-05
11926,11926,PayPal,Paid,1453.51,2025-12-04
11927,11927,PayPal,Paid,832.96,2023-08-21
11928,11928,PayPal,Paid,318.85,2023-04-03
11929,11929,Card,Paid,697.59,2024-11-06
11930,11930,Bank Transfer,Paid,4730.98,2025-08-02
11931,11931,Invoice,Paid,2014.59,2025-07-18
11932,11932,Invoice,Refunded,1806.27,2025-02-22
11933,11933,Invoice,Paid,1047.15,2025-12-31
11934,11934,Bank Transfer,Paid,301.37,2024-08-28
11935,11935,Invoice,Paid,369.29,2022-02-19
11936,11936,Invoice,Paid,660.48,2025-05-08
11937,11937,Bank Transfer,Refunded,310.31,2024-11-01
11938,11938,Invoice,Paid,442.28,2025-08-08
11939,11939,Invoice,Paid,1193.54,2023-03-29
11940,11940,Bank Transfer,Paid,525.05,2022-06-28
11941,11941,Invoice,Paid,441.71,2022-02-01
11942,11942,Invoice,Pending,189.94,2023-12-06
11943,11943,Card,Paid,1671.3,2023-10-29
11944,11944,Bank Transfer,Paid,796.2,2022-11-28
11945,11945,Bank Transfer,Paid,522.64,2024-01-16
11946,11946,Invoice,Paid,288.95,2024-05-04
11947,11947,Invoice,Refunded,215.24,2025-01-28
11948,11948,Bank Transfer,Paid,1620.06,2023-04-15
11949,11949,Card,Pending,754.31,2024-06-17
11950,11950,PayPal,Refunded,1394.01,2024-05-01
11951,11951,Invoice,Paid,1125.27,2023-10-25
11952,11952,Invoice,Paid,165.51,2024-05-23
11953,11953,PayPal,Paid,3236.23,2025-06-16
11954,11954,Invoice,Paid,1827.34,2024-10-17
11955,11955,Card,Paid,528.01,2025-12-27
11956,11956,PayPal,Pending,2451.88,2023-03-24
11957,11957,Bank Transfer,Paid,40.88,2023-04-15
11958,11958,Card,Paid,3379.85,2024-12-10
11959,11959,Card,Paid,795.6,2022-07-11
11960,11960,PayPal,Pending,467.46,2025-12-29
11961,11961,Invoice,Paid,544.98,2022-11-11
11962,11962,Invoice,Paid,3415.3,2024-12-27
11963,11963,PayPal,Paid,2214.34,2025-03-21
11964,11964,Invoice,Refunded,3136.96,2024-09-06
11965,11965,Card,Paid,1256.0,2024-12-30
11966,11966,Bank Transfer,Paid,473.0,2024-10-07
11967,11967,Invoice,Paid,970.78,2022-12-26
11968,11968,Invoice,Paid,415.62,2022-02-22
11969,11969,PayPal,Paid,1052.7,2022-09-18
11970,11970,PayPal,Paid,212.72,2025-11-23
11971,11971,Card,Paid,2277.07,2025-02-05
11972,11972,Invoice,Paid,769.78,2024-09-10
11973,11973,Bank Transfer,Paid,552.79,2023-03-22
11974,11974,PayPal,Paid,37.36,2023-04-10
11975,11975,Card,Pending,794.53,2024-12-07
11976,11976,Invoice,Pending,157.0,2024-05-09
11977,11977,Card,Paid,1342.41,2024-10-07
11978,11978,Card,Paid,623.78,2022-11-18
11979,11979,PayPal,Pending,1014.45,2025-11-16
11980,11980,Card,Paid,693.78,2022-12-31
11981,11981,PayPal,Refunded,701.44,2023-02-27
11982,11982,Bank Transfer,Paid,978.86,2023-11-06
11983,11983,Bank Transfer,Refunded,274.94,2022-10-04
11984,11984,PayPal,Paid,1208.29,2022-10-07
11985,11985,Invoice,Paid,1171.28,2023-01-30
11986,11986,Invoice,Paid,154.87,2022-04-28
11987,11987,Card,Refunded,369.92,2024-08-04
11988,11988,Bank Transfer,Paid,778.25,2023-12-04
11989,11989,Card,Paid,763.7,2025-07-04
11990,11990,PayPal,Paid,887.16,2023-08-13
11991,11991,Bank Transfer,Paid,679.34,2023-09-28
11992,11992,Invoice,Paid,584.92,2024-01-14
11993,11993,Card,Paid,583.64,2025-08-05
11994,11994,Invoice,Pending,1135.94,2022-10-07
11995,11995,Bank Transfer,Paid,2254.31,2024-07-12
11996,11996,Card,Paid,136.08,2025-05-11
11997,11997,PayPal,Pending,38.3,2024-11-05
11998,11998,PayPal,Paid,664.1,2023-09-20
11999,11999,Bank Transfer,Paid,752.53,2024-02-09
12000,12000,Bank Transfer,Paid,1561.55,2024-01-09
12001,12001,Bank Transfer,Paid,803.58,2023-08-04
12002,12002,Card,Paid,114.0,2023-05-15
12003,12003,Invoice,Paid,844.46,2023-05-04
12004,12004,Invoice,Paid,1806.69,2025-08-06
12005,12005,Bank Transfer,Pending,283.0,2022-04-15
12006,12006,Invoice,Pending,229.48,2023-09-28
12007,12007,Bank Transfer,Paid,1098.17,2025-05-06
12008,12008,Bank Transfer,Paid,1538.86,2022-01-27
12009,12009,PayPal,Paid,1110.49,2024-04-17
12010,12010,Card,Paid,945.56,2023-02-22
12011,12011,Invoice,Pending,412.6,2022-07-19
12012,12012,Card,Paid,254.98,2025-10-05
12013,12013,Invoice,Paid,3215.85,2025-10-01
12014,12014,Card,Paid,381.79,2025-12-19
12015,12015,Bank Transfer,Paid,630.91,2023-06-22
12016,12016,Card,Pending,1616.62,2023-05-01
12017,12017,Invoice,Pending,2128.75,2023-03-14
12018,12018,Bank Transfer,Pending,597.38,2023-06-12
12019,12019,Bank Transfer,Paid,515.25,2025-07-30
12020,12020,PayPal,Paid,1737.86,2024-12-22
12021,12021,Card,Paid,3051.01,2024-11-07
12022,12022,Invoice,Paid,555.86,2025-06-03
12023,12023,PayPal,Paid,1697.93,2024-05-11
12024,12024,PayPal,Paid,1022.01,2023-03-11
12025,12025,Card,Paid,2217.54,2024-11-07
12026,12026,Bank Transfer,Paid,815.33,2022-05-07
12027,12027,Card,Paid,347.97,2022-09-12
12028,12028,Invoice,Paid,546.57,2024-05-28
12029,12029,Card,Paid,783.97,2023-04-28
12030,12030,Card,Paid,3443.71,2025-05-31
12031,12031,Bank Transfer,Paid,1662.7,2024-11-08
12032,12032,Bank Transfer,Pending,1005.12,2025-08-19
12033,12033,Card,Paid,2124.95,2022-01-26
12034,12034,Bank Transfer,Pending,397.98,2024-07-16
12035,12035,Card,Paid,64.33,2023-11-07
12036,12036,Invoice,Pending,1027.58,2024-03-27
12037,12037,PayPal,Pending,1148.89,2023-05-13
12038,12038,Invoice,Pending,2495.73,2025-04-21
12039,12039,Bank Transfer,Paid,402.92,2022-01-03
12040,12040,Invoice,Paid,434.74,2024-11-06
12041,12041,Card,Paid,524.45,2025-04-19
12042,12042,Invoice,Pending,285.06,2022-04-30
12043,12043,PayPal,Paid,730.12,2023-11-17
12044,12044,Invoice,Pending,1265.61,2023-10-12
12045,12045,PayPal,Paid,694.14,2024-10-29
12046,12046,PayPal,Paid,680.59,2023-04-06
12047,12047,PayPal,Paid,1462.91,2024-12-19
12048,12048,Card,Paid,354.47,2023-04-02
12049,12049,PayPal,Paid,2020.61,2023-12-05
12050,12050,Invoice,Paid,2274.72,2025-03-22
12051,12051,Invoice,Pending,887.53,2025-06-29
12052,12052,Bank Transfer,Paid,848.51,2022-12-04
12053,12053,PayPal,Paid,998.01,2025-05-19
12054,12054,Card,Paid,364.91,2025-06-05
12055,12055,Invoice,Paid,1276.86,2022-08-13
12056,12056,Card,Paid,1076.87,2022-11-15
12057,12057,Card,Paid,589.77,2022-12-05
12058,12058,PayPal,Paid,2189.72,2024-10-19
12059,12059,Card,Paid,1207.91,2022-06-02
12060,12060,Bank Transfer,Pending,3131.42,2025-11-08
12061,12061,Bank Transfer,Paid,459.45,2025-08-20
12062,12062,Bank Transfer,Refunded,1179.12,2023-07-16
12063,12063,PayPal,Paid,1164.35,2024-07-23
12064,12064,Bank Transfer,Paid,469.55,2025-01-28
12065,12065,PayPal,Paid,2006.85,2024-11-03
12066,12066,Card,Paid,3636.3,2022-03-16
12067,12067,Bank Transfer,Paid,1770.48,2025-11-16
12068,12068,PayPal,Paid,196.84,2024-04-12
12069,12069,Invoice,Paid,1534.1,2023-05-23
12070,12070,Invoice,Paid,2988.78,2022-02-11
12071,12071,Card,Paid,965.66,2022-06-19
12072,12072,Bank Transfer,Paid,919.58,2025-01-20
12073,12073,PayPal,Paid,2664.24,2022-10-17
12074,12074,Bank Transfer,Pending,384.01,2024-07-14
